date,store_id,sku_id,units_sold,revenue,unit_price,promo_flag
2025-01-05,ST24,SKU00955,16,26323.2,1645.2,0
2025-01-05,ST25,SKU04398,14,23176.3,1655.45,0
2025-01-05,ST25,SKU04951,20,49649.8,2482.49,0
2025-01-05,ST26,SKU02274,24,56878.8,2369.95,1
2025-01-05,ST27,SKU01910,17,19213.91,1130.23,0
2025-01-05,ST28,SKU00492,14,10929.24,780.66,0
2025-01-05,ST29,SKU03146,3,6391.8,2130.6,0
2025-01-05,ST30,SKU01088,6,3976.5,662.75,0
2025-01-05,ST30,SKU01888,31,13405.33,432.43,0
2025-01-05,ST30,SKU03306,2,2135.36,1067.68,0
2025-01-06,ST02,SKU04220,0,0.0,898.55,0
2025-01-06,ST04,SKU01501,8,14692.4,1836.55,0
2025-01-06,ST04,SKU02718,9,15928.92,1769.88,0
2025-01-06,ST05,SKU00282,12,6842.4,570.2,1
2025-01-06,ST06,SKU04548,25,46601.75,1864.07,0
2025-01-06,ST10,SKU00282,18,10263.6,570.2,1
2025-01-06,ST11,SKU01086,19,31074.31,1635.49,0
2025-01-06,ST11,SKU04768,4,1887.48,471.87,0
2025-01-06,ST14,SKU00056,10,22050.9,2205.09,0
2025-01-06,ST14,SKU04648,7,7430.43,1061.49,0
2025-01-06,ST14,SKU04999,6,14938.38,2489.73,0
2025-01-06,ST16,SKU04832,2,4045.04,2022.52,0
2025-01-06,ST17,SKU01498,19,40119.07,2111.53,0
2025-01-06,ST17,SKU01710,35,41247.5,1178.5,1
2025-01-06,ST18,SKU00726,6,13909.14,2318.19,0
2025-01-06,ST18,SKU02086,18,23630.58,1312.81,0
2025-01-06,ST18,SKU03490,6,469.86,78.31,0
2025-01-06,ST20,SKU02441,13,23018.71,1770.67,1
2025-01-06,ST21,SKU02632,4,9995.68,2498.92,0
2025-01-06,ST21,SKU03514,18,32347.8,1797.1,0
2025-01-06,ST23,SKU04352,9,22412.25,2490.25,1
2025-01-06,ST24,SKU00703,19,5627.8,296.2,0
2025-01-06,ST25,SKU01445,14,4288.06,306.29,0
2025-01-06,ST26,SKU02017,15,13914.0,927.6,1
2025-01-06,ST27,SKU04275,5,5215.95,1043.19,0
2025-01-06,ST28,SKU04701,11,2265.78,205.98,0
2025-01-06,ST30,SKU03943,17,35364.59,2080.27,0
2025-01-07,ST01,SKU01465,7,17278.03,2468.29,0
2025-01-07,ST02,SKU03407,4,6305.76,1576.44,0
2025-01-07,ST03,SKU01813,23,37766.69,1642.03,0
2025-01-07,ST04,SKU00933,33,1822.92,55.24,0
2025-01-07,ST04,SKU03463,25,30948.0,1237.92,0
2025-01-07,ST05,SKU00819,6,4988.7,831.45,0
2025-01-07,ST06,SKU02134,21,34932.03,1663.43,0
2025-01-07,ST07,SKU03851,13,23034.18,1771.86,0
2025-01-07,ST09,SKU02914,8,10236.8,1279.6,0
2025-01-07,ST12,SKU04433,20,38348.4,1917.42,1
2025-01-07,ST13,SKU03485,3,1759.59,586.53,0
2025-01-07,ST14,SKU04807,39,47758.23,1224.57,0
2025-01-07,ST15,SKU03473,4,2543.72,635.93,0
2025-01-07,ST15,SKU04873,14,25845.96,1846.14,0
2025-01-07,ST16,SKU02509,14,7970.48,569.32,0
2025-01-07,ST17,SKU00180,11,21882.19,1989.29,0
2025-01-07,ST17,SKU00274,5,2503.85,500.77,0
2025-01-07,ST19,SKU00987,2,2354.66,1177.33,0
2025-01-07,ST19,SKU02249,26,56584.32,2176.32,0
2025-01-07,ST20,SKU04488,3,3460.02,1153.34,0
2025-01-07,ST21,SKU01402,3,3755.1,1251.7,0
2025-01-07,ST21,SKU02841,12,16245.0,1353.75,0
2025-01-07,ST22,SKU02839,16,16716.0,1044.75,0
2025-01-07,ST23,SKU01274,8,3316.4,414.55,0
2025-01-07,ST24,SKU02017,11,10203.6,927.6,0
2025-01-07,ST26,SKU02299,12,12163.08,1013.59,0
2025-01-07,ST26,SKU04949,2,2913.64,1456.82,0
2025-01-07,ST27,SKU02890,22,53009.0,2409.5,0
2025-01-07,ST28,SKU01146,33,21680.01,656.97,1
2025-01-07,ST29,SKU04259,8,11503.36,1437.92,1
2025-01-07,ST29,SKU04558,9,1706.58,189.62,0
2025-01-08,ST01,SKU00317,16,4532.32,283.27,1
2025-01-08,ST02,SKU02517,5,10373.25,2074.65,0
2025-01-08,ST04,SKU00816,16,1802.08,112.63,0
2025-01-08,ST04,SKU01308,20,35533.8,1776.69,0
2025-01-08,ST04,SKU03214,12,20306.52,1692.21,0
2025-01-08,ST04,SKU04132,7,4621.4,660.2,0
2025-01-08,ST04,SKU04353,19,1377.5,72.5,0
2025-01-08,ST05,SKU04821,0,0.0,2079.91,0
2025-01-08,ST07,SKU04465,6,14508.9,2418.15,0
2025-01-08,ST09,SKU04990,3,5050.38,1683.46,0
2025-01-08,ST10,SKU00407,25,10199.25,407.97,1
2025-01-08,ST10,SKU02793,11,14357.09,1305.19,0
2025-01-08,ST10,SKU03030,8,4894.8,611.85,0
2025-01-08,ST10,SKU04614,24,53098.08,2212.42,0
2025-01-08,ST11,SKU03913,7,2667.21,381.03,0
2025-01-08,ST12,SKU01588,21,46574.22,2217.82,0
2025-01-08,ST12,SKU02963,30,57106.2,1903.54,0
2025-01-08,ST13,SKU04040,11,19946.85,1813.35,0
2025-01-08,ST14,SKU00883,10,15553.1,1555.31,0
2025-01-08,ST14,SKU02116,15,36173.85,2411.59,0
2025-01-08,ST16,SKU00900,7,14763.42,2109.06,0
2025-01-08,ST16,SKU01190,5,12365.85,2473.17,0
2025-01-08,ST16,SKU04606,10,5779.8,577.98,0
2025-01-08,ST17,SKU01745,11,26133.69,2375.79,0
2025-01-08,ST18,SKU00189,18,15360.3,853.35,1
2025-01-08,ST18,SKU02138,44,96464.72,2192.38,0
2025-01-08,ST18,SKU02432,5,3687.6,737.52,0
2025-01-08,ST19,SKU01552,1,2114.3,2114.3,0
2025-01-08,ST21,SKU01207,8,400.96,50.12,0
2025-01-08,ST21,SKU02584,11,23620.63,2147.33,0
2025-01-08,ST22,SKU00521,19,6870.02,361.58,0
2025-01-08,ST23,SKU01245,14,3164.98,226.07,0
2025-01-08,ST24,SKU00251,25,15984.0,639.36,1
2025-01-08,ST24,SKU02478,12,12417.48,1034.79,0
2025-01-08,ST26,SKU03018,16,35678.56,2229.91,1
2025-01-08,ST28,SKU02099,23,37809.01,1643.87,1
2025-01-08,ST28,SKU04423,7,2008.44,286.92,0
2025-01-08,ST30,SKU00531,6,14207.4,2367.9,0
2025-01-09,ST01,SKU01513,10,15490.8,1549.08,0
2025-01-09,ST01,SKU02066,15,1361.25,90.75,0
2025-01-09,ST02,SKU04576,15,2949.3,196.62,0
2025-01-09,ST03,SKU04565,19,8957.55,471.45,0
2025-01-09,ST04,SKU01354,11,21086.67,1916.97,1
2025-01-09,ST04,SKU01773,10,22446.5,2244.65,0
2025-01-09,ST05,SKU02061,21,30236.43,1439.83,0
2025-01-09,ST06,SKU00562,2,2868.28,1434.14,0
2025-01-09,ST08,SKU04718,13,15171.39,1167.03,0
2025-01-09,ST09,SKU00557,17,40938.21,2408.13,0
2025-01-09,ST10,SKU04766,0,0.0,1959.58,0
2025-01-09,ST15,SKU01239,23,50774.11,2207.57,0
2025-01-09,ST15,SKU02358,10,23677.0,2367.7,0
2025-01-09,ST15,SKU03751,3,311.19,103.73,0
2025-01-09,ST21,SKU02543,34,13063.82,384.23,0
2025-01-09,ST22,SKU04248,38,41867.64,1101.78,0
2025-01-09,ST22,SKU04469,34,66427.16,1953.74,1
2025-01-09,ST24,SKU04144,20,34972.0,1748.6,0
2025-01-09,ST25,SKU01672,7,9212.63,1316.09,0
2025-01-09,ST26,SKU02202,15,8499.9,566.66,1
2025-01-09,ST26,SKU04149,8,16375.04,2046.88,0
2025-01-09,ST29,SKU03886,10,17313.6,1731.36,0
2025-01-09,ST30,SKU04255,18,23662.8,1314.6,0
2025-01-10,ST01,SKU01090,13,6199.57,476.89,1
2025-01-10,ST02,SKU00519,1,1576.45,1576.45,0
2025-01-10,ST02,SKU00743,21,10303.44,490.64,0
2025-01-10,ST04,SKU02700,10,5414.9,541.49,0
2025-01-10,ST04,SKU02962,17,18803.36,1106.08,0
2025-01-10,ST04,SKU03324,12,12536.4,1044.7,1
2025-01-10,ST05,SKU03939,10,3439.9,343.99,0
2025-01-10,ST06,SKU00447,10,7008.8,700.88,0
2025-01-10,ST07,SKU04894,18,30574.44,1698.58,1
2025-01-10,ST09,SKU01835,20,20700.6,1035.03,0
2025-01-10,ST09,SKU01986,5,7199.7,1439.94,0
2025-01-10,ST09,SKU03673,3,323.16,107.72,0
2025-01-10,ST10,SKU01178,10,23108.0,2310.8,1
2025-01-10,ST11,SKU00263,19,1829.89,96.31,0
2025-01-10,ST11,SKU03981,30,1501.5,50.05,0
2025-01-10,ST12,SKU01258,9,2215.35,246.15,0
2025-01-10,ST12,SKU04763,8,17942.88,2242.86,0
2025-01-10,ST14,SKU03242,0,0.0,487.87,0
2025-01-10,ST14,SKU04401,1,1370.06,1370.06,0
2025-01-10,ST15,SKU03448,2,771.94,385.97,0
2025-01-10,ST16,SKU02624,1,1060.95,1060.95,0
2025-01-10,ST16,SKU03709,16,18442.56,1152.66,0
2025-01-10,ST16,SKU04077,13,12549.16,965.32,1
2025-01-10,ST17,SKU02001,8,19151.44,2393.93,1
2025-01-10,ST18,SKU01009,16,18047.52,1127.97,0
2025-01-10,ST18,SKU04290,27,40602.33,1503.79,0
2025-01-10,ST19,SKU00917,8,18017.76,2252.22,0
2025-01-10,ST22,SKU01401,16,22673.6,1417.1,1
2025-01-10,ST23,SKU00148,5,680.9,136.18,0
2025-01-10,ST25,SKU04384,9,14999.58,1666.62,0
2025-01-10,ST27,SKU02223,13,9784.06,752.62,0
2025-01-10,ST27,SKU03389,11,6817.25,619.75,0
2025-01-10,ST27,SKU03662,2,1871.82,935.91,0
2025-01-10,ST28,SKU01698,1,976.71,976.71,1
2025-01-10,ST28,SKU02070,46,4544.8,98.8,1
2025-01-10,ST28,SKU04861,3,7290.27,2430.09,1
2025-01-10,ST29,SKU03015,10,10289.8,1028.98,1
2025-01-10,ST29,SKU04738,12,11676.24,973.02,0
2025-01-10,ST30,SKU03156,23,55918.06,2431.22,0
2025-01-10,ST30,SKU03177,12,25519.8,2126.65,0
2025-01-10,ST30,SKU03513,3,5735.13,1911.71,1
2025-01-11,ST03,SKU04582,20,15505.4,775.27,0
2025-01-11,ST04,SKU01323,31,39287.54,1267.34,1
2025-01-11,ST04,SKU03157,29,29910.6,1031.4,0
2025-01-11,ST04,SKU04135,8,16791.12,2098.89,0
2025-01-11,ST06,SKU02806,13,7416.11,570.47,0
2025-01-11,ST06,SKU02846,2,546.7,273.35,0
2025-01-11,ST09,SKU03024,10,14953.2,1495.32,1
2025-01-11,ST09,SKU03450,16,25687.52,1605.47,0
2025-01-11,ST10,SKU02087,18,30972.06,1720.67,0
2025-01-11,ST12,SKU01201,17,31210.47,1835.91,0
2025-01-11,ST13,SKU02783,4,2366.44,591.61,0
2025-01-11,ST13,SKU04437,4,2301.96,575.49,0
2025-01-11,ST16,SKU01382,10,11763.0,1176.3,0
2025-01-11,ST17,SKU01251,20,4464.6,223.23,0
2025-01-11,ST17,SKU04763,13,29157.18,2242.86,0
2025-01-11,ST18,SKU03450,3,4816.41,1605.47,1
2025-01-11,ST19,SKU03868,10,10306.8,1030.68,1
2025-01-11,ST20,SKU02668,8,11935.04,1491.88,0
2025-01-11,ST21,SKU02844,14,32258.94,2304.21,0
2025-01-11,ST22,SKU01174,9,15588.36,1732.04,0
2025-01-11,ST22,SKU01214,34,57128.5,1680.25,0
2025-01-11,ST24,SKU01321,13,20075.64,1544.28,0
2025-01-11,ST25,SKU02075,32,63569.6,1986.55,0
2025-01-11,ST25,SKU02951,24,26902.56,1120.94,0
2025-01-11,ST26,SKU00654,23,13871.99,603.13,0
2025-01-11,ST27,SKU04934,18,20130.12,1118.34,0
2025-01-11,ST28,SKU00644,34,43429.22,1277.33,0
2025-01-11,ST28,SKU02573,17,22910.39,1347.67,0
2025-01-11,ST29,SKU00396,9,21641.13,2404.57,0
2025-01-11,ST30,SKU02623,21,37570.68,1789.08,0
2025-01-11,ST30,SKU03501,8,2706.8,338.35,0
2025-01-11,ST30,SKU04174,49,86185.12,1758.88,0
2025-01-12,ST02,SKU00590,14,19321.54,1380.11,0
2025-01-12,ST02,SKU04232,20,47773.6,2388.68,0
2025-01-12,ST02,SKU04500,8,11815.6,1476.95,0
2025-01-12,ST03,SKU03181,8,16717.84,2089.73,1
2025-01-12,ST03,SKU04924,22,34401.84,1563.72,0
2025-01-12,ST05,SKU04116,3,5070.69,1690.23,0
2025-01-12,ST06,SKU04021,26,34098.48,1311.48,1
2025-01-12,ST07,SKU00472,0,0.0,1335.03,0
2025-01-12,ST07,SKU02236,11,8898.45,808.95,0
2025-01-12,ST07,SKU02325,23,29691.85,1290.95,0
2025-01-12,ST07,SKU03387,31,64738.85,2088.35,0
2025-01-12,ST08,SKU04906,14,33634.58,2402.47,0
2025-01-12,ST09,SKU04897,5,3802.9,760.58,0
2025-01-12,ST10,SKU00554,6,13042.02,2173.67,1
2025-01-12,ST11,SKU04328,7,12836.81,1833.83,1
2025-01-12,ST12,SKU03322,16,14684.0,917.75,1
2025-01-12,ST12,SKU04342,13,21271.51,1636.27,1
2025-01-12,ST13,SKU01323,14,17742.76,1267.34,0
2025-01-12,ST16,SKU01744,8,2415.6,301.95,0
2025-01-12,ST16,SKU03982,15,30783.9,2052.26,0
2025-01-12,ST17,SKU04343,32,35696.32,1115.51,0
2025-01-12,ST17,SKU04472,31,19004.24,613.04,0
2025-01-12,ST18,SKU00767,8,14509.84,1813.73,0
2025-01-12,ST18,SKU04559,15,29520.75,1968.05,0
2025-01-12,ST20,SKU02325,15,19364.25,1290.95,0
2025-01-12,ST20,SKU04768,3,1415.61,471.87,0
2025-01-12,ST22,SKU03547,18,31992.12,1777.34,0
2025-01-12,ST23,SKU02902,14,27216.14,1944.01,0
2025-01-12,ST25,SKU01728,26,7919.34,304.59,0
2025-01-12,ST26,SKU00800,11,12108.91,1100.81,0
2025-01-12,ST26,SKU04613,10,7247.6,724.76,0
2025-01-12,ST28,SKU02438,7,1290.17,184.31,0
2025-01-12,ST29,SKU02361,18,6005.16,333.62,0
2025-01-12,ST30,SKU02502,9,7975.35,886.15,0
2025-01-13,ST01,SKU01936,12,25620.72,2135.06,1
2025-01-13,ST02,SKU00056,11,24255.99,2205.09,0
2025-01-13,ST02,SKU02773,9,6396.21,710.69,0
2025-01-13,ST02,SKU03112,13,8030.36,617.72,0
2025-01-13,ST03,SKU01155,3,6670.14,2223.38,0
2025-01-13,ST06,SKU02015,6,7428.78,1238.13,0
2025-01-13,ST06,SKU02543,18,6916.14,384.23,0
2025-01-13,ST07,SKU01714,3,4047.3,1349.1,0
2025-01-13,ST07,SKU02985,9,6552.0,728.0,1
2025-01-13,ST09,SKU03531,14,30484.58,2177.47,0
2025-01-13,ST10,SKU04850,7,7073.01,1010.43,0
2025-01-13,ST11,SKU00833,16,29587.04,1849.19,0
2025-01-13,ST11,SKU01692,16,34834.56,2177.16,1
2025-01-13,ST11,SKU03986,5,6452.85,1290.57,0
2025-01-13,ST12,SKU01913,13,14401.53,1107.81,0
2025-01-13,ST13,SKU02021,21,42150.15,2007.15,0
2025-01-13,ST14,SKU02077,13,7439.12,572.24,1
2025-01-13,ST14,SKU02204,12,26918.64,2243.22,0
2025-01-13,ST17,SKU01855,19,36511.35,1921.65,0
2025-01-13,ST18,SKU03143,9,6603.84,733.76,0
2025-01-13,ST18,SKU03951,7,966.91,138.13,0
2025-01-13,ST19,SKU01768,46,114786.1,2495.35,0
2025-01-13,ST20,SKU03060,12,26051.76,2170.98,1
2025-01-13,ST20,SKU04951,7,17377.43,2482.49,0
2025-01-13,ST21,SKU00202,11,6414.32,583.12,0
2025-01-13,ST21,SKU02928,1,1061.22,1061.22,0
2025-01-13,ST22,SKU02275,11,10568.69,960.79,0
2025-01-13,ST26,SKU00871,9,15109.11,1678.79,0
2025-01-13,ST27,SKU00984,11,20050.25,1822.75,0
2025-01-13,ST27,SKU04617,21,37600.29,1790.49,0
2025-01-13,ST28,SKU02561,14,21849.94,1560.71,0
2025-01-13,ST29,SKU00628,4,6436.88,1609.22,0
2025-01-13,ST29,SKU02141,17,3493.67,205.51,0
2025-01-13,ST29,SKU02154,17,23707.18,1394.54,0
2025-01-14,ST01,SKU01803,0,0.0,2276.34,0
2025-01-14,ST01,SKU03132,15,36249.75,2416.65,0
2025-01-14,ST01,SKU04341,27,58612.95,2170.85,0
2025-01-14,ST02,SKU03766,14,24095.82,1721.13,0
2025-01-14,ST03,SKU03419,6,739.86,123.31,0
2025-01-14,ST04,SKU04752,13,13826.15,1063.55,0
2025-01-14,ST05,SKU02272,36,12823.2,356.2,1
2025-01-14,ST05,SKU02719,2,291.04,145.52,0
2025-01-14,ST06,SKU03662,11,10295.01,935.91,0
2025-01-14,ST07,SKU03901,1,2134.39,2134.39,0
2025-01-14,ST08,SKU03740,7,7999.25,1142.75,0
2025-01-14,ST08,SKU04478,6,11896.08,1982.68,0
2025-01-14,ST08,SKU04654,3,5335.29,1778.43,0
2025-01-14,ST10,SKU02191,25,19886.75,795.47,1
2025-01-14,ST12,SKU00827,4,1282.88,320.72,0
2025-01-14,ST12,SKU01025,21,52463.25,2498.25,0
2025-01-14,ST14,SKU03636,19,28067.94,1477.26,0
2025-01-14,ST16,SKU02471,4,6264.88,1566.22,0
2025-01-14,ST16,SKU03773,9,9709.29,1078.81,1
2025-01-14,ST17,SKU02262,5,9307.6,1861.52,0
2025-01-14,ST18,SKU00179,17,34266.39,2015.67,0
2025-01-14,ST18,SKU03253,0,0.0,795.56,0
2025-01-14,ST20,SKU01685,13,9259.38,712.26,1
2025-01-14,ST24,SKU01227,14,31923.08,2280.22,0
2025-01-14,ST24,SKU01621,42,70386.12,1675.86,0
2025-01-14,ST27,SKU01971,4,1052.52,263.13,0
2025-01-14,ST27,SKU02058,6,14745.42,2457.57,0
2025-01-14,ST28,SKU00726,18,41727.42,2318.19,0
2025-01-14,ST30,SKU02079,9,8419.5,935.5,0
2025-01-14,ST30,SKU03331,14,34142.5,2438.75,0
2025-01-15,ST02,SKU00568,4,2658.88,664.72,1
2025-01-15,ST02,SKU00927,13,5949.97,457.69,1
2025-01-15,ST02,SKU01015,33,57457.95,1741.15,1
2025-01-15,ST02,SKU01430,1,2088.42,2088.42,0
2025-01-15,ST03,SKU00875,10,24780.2,2478.02,0
2025-01-15,ST05,SKU00307,5,3780.65,756.13,0
2025-01-15,ST05,SKU04805,1,1708.73,1708.73,0
2025-01-15,ST07,SKU01128,13,1509.17,116.09,0
