date,sku_id,store_id,actual_units_sold,predicted_units_sold,forecast_error,absolute_error
2025-09-16,SKU01951,ST30,16.0,16.061733333333333,-0.06173333333333275,0.06173333333333275
2025-09-16,SKU02790,ST30,0.0,0.0,0.0,0.0
2025-09-16,SKU04842,ST30,12.0,11.9878,0.012199999999999989,0.012199999999999989
2025-09-17,SKU00001,ST01,0.0,0.0,0.0,0.0
2025-09-17,SKU01501,ST01,0.0,0.0,0.0,0.0
2025-09-17,SKU01537,ST01,14.0,14.046380952380952,-0.04638095238095197,0.04638095238095197
2025-09-17,SKU03207,ST01,10.0,9.309563492063491,0.6904365079365089,0.6904365079365089
2025-09-17,SKU01403,ST02,4.0,4.021199999999999,-0.02119999999999944,0.02119999999999944
2025-09-17,SKU02073,ST02,0.0,0.0,0.0,0.0
2025-09-17,SKU01180,ST03,0.0,0.0,0.0,0.0
2025-09-17,SKU02292,ST03,0.0,0.0,0.0,0.0
2025-09-17,SKU02719,ST03,0.0,0.0,0.0,0.0
2025-09-17,SKU02892,ST03,8.0,8.006933333333333,-0.00693333333333257,0.00693333333333257
2025-09-17,SKU03177,ST03,0.0,0.0,0.0,0.0
2025-09-17,SKU03576,ST03,0.0,0.0,0.0,0.0
2025-09-17,SKU03869,ST04,4.0,2.799073015873016,1.2009269841269838,1.2009269841269838
2025-09-17,SKU03872,ST04,0.0,0.0,0.0,0.0
2025-09-17,SKU00214,ST05,0.0,0.0,0.0,0.0
2025-09-17,SKU00483,ST05,0.0,0.0,0.0,0.0
2025-09-17,SKU01519,ST05,0.0,0.0,0.0,0.0
2025-09-17,SKU03595,ST05,0.0,0.0,0.0,0.0
2025-09-17,SKU00949,ST06,0.0,0.0,0.0,0.0
2025-09-17,SKU02790,ST06,0.0,0.0,0.0,0.0
2025-09-17,SKU03015,ST06,0.0,0.0,0.0,0.0
2025-09-17,SKU04313,ST06,0.0,0.0,0.0,0.0
2025-09-17,SKU01675,ST07,7.0,7.099066666666667,-0.0990666666666673,0.0990666666666673
2025-09-17,SKU01702,ST07,0.0,0.0,0.0,0.0
2025-09-17,SKU03116,ST07,0.0,0.0,0.0,0.0
2025-09-17,SKU03490,ST07,4.0,4.7383285714285694,-0.7383285714285694,0.7383285714285694
2025-09-17,SKU00843,ST08,0.0,0.0,0.0,0.0
2025-09-17,SKU01791,ST08,0.0,0.0,0.0,0.0
2025-09-17,SKU04503,ST08,0.0,0.0,0.0,0.0
2025-09-17,SKU01058,ST10,0.0,0.0,0.0,0.0
2025-09-17,SKU04167,ST10,0.0,0.0,0.0,0.0
2025-09-17,SKU00022,ST11,10.0,10.048,-0.04800000000000004,0.04800000000000004
2025-09-17,SKU00734,ST11,0.0,0.0,0.0,0.0
2025-09-17,SKU04879,ST11,0.0,0.0,0.0,0.0
2025-09-17,SKU01506,ST12,0.0,0.0,0.0,0.0
2025-09-17,SKU01735,ST12,3.0,3.004,-0.0040000000000000036,0.0040000000000000036
2025-09-17,SKU04606,ST12,0.0,0.0,0.0,0.0
2025-09-17,SKU03696,ST13,0.0,0.0,0.0,0.0
2025-09-17,SKU04190,ST13,0.0,0.0,0.0,0.0
2025-09-17,SKU04322,ST13,0.0,0.0,0.0,0.0
2025-09-17,SKU04453,ST13,0.0,0.0,0.0,0.0
2025-09-17,SKU04680,ST13,9.0,9.023428571428573,-0.02342857142857291,0.02342857142857291
2025-09-17,SKU00715,ST14,16.0,15.994,0.006000000000000227,0.006000000000000227
2025-09-17,SKU01412,ST14,4.0,3.9993333333333334,0.0006666666666665932,0.0006666666666665932
2025-09-17,SKU01712,ST14,20.0,19.005965079365076,0.9940349206349239,0.9940349206349239
2025-09-17,SKU00415,ST16,17.0,17.065638095238096,-0.06563809523809638,0.06563809523809638
2025-09-17,SKU00846,ST16,7.0,7.034799999999999,-0.03479999999999883,0.03479999999999883
2025-09-17,SKU01180,ST16,0.0,0.0,0.0,0.0
2025-09-17,SKU01382,ST16,0.0,0.0,0.0,0.0
2025-09-17,SKU03962,ST16,0.0,0.0,0.0,0.0
2025-09-17,SKU04078,ST16,3.0,2.9964,0.0036000000000000476,0.0036000000000000476
2025-09-17,SKU03504,ST17,19.0,19.030942857142858,-0.030942857142857605,0.030942857142857605
2025-09-17,SKU04807,ST17,0.0,0.0,0.0,0.0
2025-09-17,SKU00966,ST18,0.0,0.0,0.0,0.0
2025-09-17,SKU03690,ST18,0.0,0.0,0.0,0.0
2025-09-17,SKU04746,ST18,0.0,0.0,0.0,0.0
2025-09-17,SKU04969,ST18,0.0,0.0,0.0,0.0
2025-09-17,SKU01617,ST19,9.0,8.996533333333334,0.003466666666666285,0.003466666666666285
2025-09-17,SKU00293,ST20,0.0,0.0,0.0,0.0
2025-09-17,SKU01176,ST20,16.0,15.955095238095241,0.04490476190475867,0.04490476190475867
2025-09-17,SKU01769,ST20,43.0,42.54197936507936,0.4580206349206435,0.4580206349206435
2025-09-17,SKU00719,ST21,25.0,23.8398507936508,1.1601492063491996,1.1601492063491996
2025-09-17,SKU02571,ST21,0.0,0.0,0.0,0.0
2025-09-17,SKU03006,ST21,0.0,0.0,0.0,0.0
2025-09-17,SKU03869,ST21,6.0,5.944980952380951,0.055019047619048855,0.055019047619048855
2025-09-17,SKU04356,ST21,0.0,0.0,0.0,0.0
2025-09-17,SKU01944,ST22,0.0,0.0,0.0,0.0
2025-09-17,SKU02383,ST22,24.0,24.891715873015876,-0.8917158730158761,0.8917158730158761
2025-09-17,SKU02450,ST22,0.0,0.0,0.0,0.0
2025-09-17,SKU03047,ST22,37.0,37.771890476190464,-0.7718904761904639,0.7718904761904639
2025-09-17,SKU03055,ST22,0.0,0.0,0.0,0.0
2025-09-17,SKU02679,ST23,46.0,44.158076190476194,1.8419238095238057,1.8419238095238057
2025-09-17,SKU02828,ST23,0.0,0.0,0.0,0.0
2025-09-17,SKU03516,ST23,2.0,2.0464,-0.04640000000000022,0.04640000000000022
2025-09-17,SKU04413,ST23,0.0,0.0,0.0,0.0
2025-09-17,SKU00052,ST24,13.0,13.06133333333333,-0.06133333333333013,0.06133333333333013
2025-09-17,SKU01655,ST24,0.0,0.0,0.0,0.0
2025-09-17,SKU02281,ST24,21.0,20.9827126984127,0.017287301587298742,0.017287301587298742
2025-09-17,SKU04855,ST24,0.0,0.0,0.0,0.0
2025-09-17,SKU00258,ST25,0.0,0.0,0.0,0.0
2025-09-17,SKU00530,ST25,0.0,0.0,0.0,0.0
2025-09-17,SKU01023,ST25,0.0,0.0,0.0,0.0
2025-09-17,SKU01695,ST26,0.0,0.0,0.0,0.0
2025-09-17,SKU01961,ST26,16.0,16.087866666666667,-0.08786666666666676,0.08786666666666676
2025-09-17,SKU04049,ST26,6.0,6.140066666666667,-0.14006666666666678,0.14006666666666678
2025-09-17,SKU04643,ST26,0.0,0.0,0.0,0.0
2025-09-17,SKU00907,ST27,0.0,0.0,0.0,0.0
2025-09-17,SKU04166,ST27,0.0,0.0,0.0,0.0
2025-09-17,SKU04393,ST27,0.0,0.0,0.0,0.0
2025-09-17,SKU04493,ST27,0.0,0.0,0.0,0.0
2025-09-17,SKU01011,ST28,0.0,0.0,0.0,0.0
2025-09-17,SKU01377,ST28,10.0,10.102933333333334,-0.10293333333333443,0.10293333333333443
2025-09-17,SKU02593,ST28,0.0,0.0,0.0,0.0
2025-09-17,SKU03170,ST28,8.0,8.011333333333333,-0.011333333333332973,0.011333333333332973
2025-09-17,SKU03911,ST28,0.0,0.0,0.0,0.0
2025-09-17,SKU00274,ST29,0.0,0.0,0.0,0.0
2025-09-17,SKU01210,ST29,0.0,0.0,0.0,0.0
2025-09-17,SKU02763,ST29,0.0,0.0,0.0,0.0
2025-09-17,SKU03098,ST29,11.0,10.840666666666667,0.15933333333333266,0.15933333333333266
2025-09-17,SKU02790,ST30,0.0,0.0,0.0,0.0
2025-09-18,SKU00001,ST01,0.0,0.0,0.0,0.0
2025-09-18,SKU00827,ST01,12.0,12.119361904761904,-0.11936190476190411,0.11936190476190411
2025-09-18,SKU01501,ST01,0.0,0.0,0.0,0.0
2025-09-18,SKU02073,ST02,0.0,0.0,0.0,0.0
2025-09-18,SKU00616,ST03,12.0,12.0092,-0.009199999999999875,0.009199999999999875
2025-09-18,SKU01180,ST03,0.0,0.0,0.0,0.0
2025-09-18,SKU01552,ST03,10.0,10.0204,-0.020400000000000418,0.020400000000000418
2025-09-18,SKU02292,ST03,0.0,0.0,0.0,0.0
2025-09-18,SKU02719,ST03,0.0,0.0,0.0,0.0
2025-09-18,SKU03177,ST03,0.0,0.0,0.0,0.0
2025-09-18,SKU03576,ST03,0.0,0.0,0.0,0.0
2025-09-18,SKU03688,ST03,3.0,2.975,0.02499999999999991,0.02499999999999991
2025-09-18,SKU03872,ST04,0.0,0.0,0.0,0.0
2025-09-18,SKU00214,ST05,0.0,0.0,0.0,0.0
2025-09-18,SKU00483,ST05,0.0,0.0,0.0,0.0
2025-09-18,SKU01519,ST05,0.0,0.0,0.0,0.0
2025-09-18,SKU03595,ST05,0.0,0.0,0.0,0.0
2025-09-18,SKU04583,ST05,18.0,18.106461904761904,-0.10646190476190398,0.10646190476190398
2025-09-18,SKU00949,ST06,0.0,0.0,0.0,0.0
2025-09-18,SKU02790,ST06,0.0,0.0,0.0,0.0
2025-09-18,SKU03015,ST06,0.0,0.0,0.0,0.0
2025-09-18,SKU04313,ST06,0.0,0.0,0.0,0.0
2025-09-18,SKU00516,ST07,20.0,20.043676190476184,-0.04367619047618376,0.04367619047618376
2025-09-18,SKU00926,ST07,38.0,39.61149206349208,-1.6114920634920793,1.6114920634920793
2025-09-18,SKU00941,ST07,10.0,10.008333333333335,-0.008333333333334636,0.008333333333334636
2025-09-18,SKU01675,ST07,0.0,0.0,0.0,0.0
2025-09-18,SKU01702,ST07,0.0,0.0,0.0,0.0
2025-09-18,SKU03116,ST07,0.0,0.0,0.0,0.0
2025-09-18,SKU03247,ST07,12.0,12.100266666666668,-0.10026666666666806,0.10026666666666806
2025-09-18,SKU00096,ST08,8.0,8.028333333333334,-0.02833333333333421,0.02833333333333421
2025-09-18,SKU00843,ST08,8.0,8.041733333333333,-0.04173333333333318,0.04173333333333318
2025-09-18,SKU01791,ST08,0.0,0.0,0.0,0.0
2025-09-18,SKU04503,ST08,0.0,0.0,0.0,0.0
2025-09-18,SKU01058,ST10,0.0,0.0,0.0,0.0
2025-09-18,SKU02141,ST10,32.0,29.401898412698415,2.598101587301585,2.598101587301585
2025-09-18,SKU03963,ST10,14.0,14.037666666666667,-0.037666666666666515,0.037666666666666515
2025-09-18,SKU04167,ST10,0.0,0.0,0.0,0.0
2025-09-18,SKU00734,ST11,0.0,0.0,0.0,0.0
2025-09-18,SKU04879,ST11,0.0,0.0,0.0,0.0
2025-09-18,SKU01506,ST12,0.0,0.0,0.0,0.0
2025-09-18,SKU02819,ST12,12.0,11.88473333333333,0.1152666666666704,0.1152666666666704
2025-09-18,SKU03327,ST12,16.0,15.855461904761906,0.1445380952380937,0.1445380952380937
2025-09-18,SKU04606,ST12,0.0,0.0,0.0,0.0
2025-09-18,SKU02391,ST13,7.0,7.879753968253968,-0.8797539682539677,0.8797539682539677
2025-09-18,SKU03696,ST13,0.0,0.0,0.0,0.0
2025-09-18,SKU04190,ST13,0.0,0.0,0.0,0.0
2025-09-18,SKU04322,ST13,0.0,0.0,0.0,0.0
2025-09-18,SKU04453,ST13,0.0,0.0,0.0,0.0
2025-09-18,SKU02775,ST14,14.0,14.068066666666667,-0.06806666666666672,0.06806666666666672
2025-09-18,SKU02667,ST15,5.0,5.036666666666667,-0.03666666666666707,0.03666666666666707
2025-09-18,SKU01180,ST16,0.0,0.0,0.0,0.0
2025-09-18,SKU01382,ST16,0.0,0.0,0.0,0.0
2025-09-18,SKU03682,ST16,27.0,27.070057142857138,-0.07005714285713793,0.07005714285713793
2025-09-18,SKU03962,ST16,0.0,0.0,0.0,0.0
2025-09-18,SKU04807,ST17,0.0,0.0,0.0,0.0
2025-09-18,SKU00220,ST18,17.0,16.989333333333335,0.010666666666665492,0.010666666666665492
2025-09-18,SKU00966,ST18,0.0,0.0,0.0,0.0
2025-09-18,SKU03690,ST18,0.0,0.0,0.0,0.0
2025-09-18,SKU04082,ST18,11.0,11.030133333333334,-0.030133333333333567,0.030133333333333567
2025-09-18,SKU04746,ST18,0.0,0.0,0.0,0.0
2025-09-18,SKU04969,ST18,0.0,0.0,0.0,0.0
2025-09-18,SKU02540,ST19,11.0,10.921333333333335,0.07866666666666511,0.07866666666666511
2025-09-18,SKU02714,ST19,11.0,10.866066666666667,0.13393333333333324,0.13393333333333324
2025-09-18,SKU00101,ST20,9.0,9.32892380952381,-0.3289238095238094,0.3289238095238094
2025-09-18,SKU00293,ST20,0.0,0.0,0.0,0.0
2025-09-18,SKU02571,ST21,0.0,0.0,0.0,0.0
2025-09-18,SKU03006,ST21,0.0,0.0,0.0,0.0
2025-09-18,SKU04356,ST21,0.0,0.0,0.0,0.0
2025-09-18,SKU01944,ST22,0.0,0.0,0.0,0.0
2025-09-18,SKU02450,ST22,0.0,0.0,0.0,0.0
2025-09-18,SKU02766,ST22,3.0,3.0116666666666667,-0.011666666666666714,0.011666666666666714
2025-09-18,SKU03055,ST22,0.0,0.0,0.0,0.0
2025-09-18,SKU02828,ST23,0.0,0.0,0.0,0.0
2025-09-18,SKU04413,ST23,0.0,0.0,0.0,0.0
2025-09-18,SKU01655,ST24,0.0,0.0,0.0,0.0
2025-09-18,SKU04855,ST24,0.0,0.0,0.0,0.0
2025-09-18,SKU04975,ST24,14.0,13.809171428571428,0.1908285714285718,0.1908285714285718
2025-09-18,SKU00258,ST25,0.0,0.0,0.0,0.0
2025-09-18,SKU00530,ST25,0.0,0.0,0.0,0.0
2025-09-18,SKU01023,ST25,0.0,0.0,0.0,0.0
2025-09-18,SKU01695,ST26,0.0,0.0,0.0,0.0
2025-09-18,SKU03577,ST26,18.0,18.21406666666666,-0.2140666666666604,0.2140666666666604
2025-09-18,SKU03582,ST26,15.0,15.233333333333334,-0.23333333333333428,0.23333333333333428
2025-09-18,SKU04643,ST26,0.0,0.0,0.0,0.0
2025-09-18,SKU00907,ST27,0.0,0.0,0.0,0.0
2025-09-18,SKU03098,ST27,16.0,15.982047619047623,0.0179523809523765,0.0179523809523765
2025-09-18,SKU04166,ST27,0.0,0.0,0.0,0.0
2025-09-18,SKU04393,ST27,0.0,0.0,0.0,0.0
2025-09-18,SKU04493,ST27,0.0,0.0,0.0,0.0
2025-09-18,SKU01011,ST28,0.0,0.0,0.0,0.0
2025-09-18,SKU02593,ST28,0.0,0.0,0.0,0.0
2025-09-18,SKU03911,ST28,0.0,0.0,0.0,0.0
2025-09-18,SKU00274,ST29,0.0,0.0,0.0,0.0
2025-09-18,SKU01210,ST29,0.0,0.0,0.0,0.0
2025-09-18,SKU02763,ST29,0.0,0.0,0.0,0.0
2025-09-18,SKU03414,ST29,17.0,16.625133333333338,0.37486666666666224,0.37486666666666224
2025-09-18,SKU02790,ST30,0.0,0.0,0.0,0.0
2025-09-18,SKU03110,ST30,21.0,20.9683,0.03170000000000073,0.03170000000000073
2025-09-19,SKU00001,ST01,0.0,0.0,0.0,0.0
2025-09-19,SKU01501,ST01,0.0,0.0,0.0,0.0
2025-09-19,SKU02345,ST01,32.0,32.025717316017314,-0.025717316017313863,0.025717316017313863
2025-09-19,SKU03493,ST01,20.0,19.815333333333335,0.18466666666666498,0.18466666666666498
2025-09-19,SKU04955,ST01,34.0,34.23491746031746,-0.23491746031746175,0.23491746031746175
2025-09-19,SKU00589,ST02,6.0,5.7975047619047615,0.2024952380952385,0.2024952380952385
2025-09-19,SKU02073,ST02,0.0,0.0,0.0,0.0
2025-09-19,SKU02609,ST02,13.0,12.868333333333334,0.13166666666666593,0.13166666666666593
2025-09-19,SKU01180,ST03,0.0,0.0,0.0,0.0
2025-09-19,SKU02292,ST03,0.0,0.0,0.0,0.0
2025-09-19,SKU02719,ST03,0.0,0.0,0.0,0.0
2025-09-19,SKU03177,ST03,0.0,0.0,0.0,0.0
2025-09-19,SKU03576,ST03,0.0,0.0,0.0,0.0
2025-09-19,SKU03872,ST04,4.0,3.9978000000000007,0.0021999999999993136,0.0021999999999993136
2025-09-19,SKU04014,ST04,18.0,18.179466666666663,-0.1794666666666629,0.1794666666666629
2025-09-19,SKU00214,ST05,0.0,0.0,0.0,0.0
2025-09-19,SKU00483,ST05,0.0,0.0,0.0,0.0
2025-09-19,SKU01519,ST05,0.0,0.0,0.0,0.0
2025-09-19,SKU03595,ST05,0.0,0.0,0.0,0.0
2025-09-19,SKU04296,ST05,5.0,4.9962,0.0038000000000000256,0.0038000000000000256
2025-09-19,SKU04385,ST05,5.0,5.042333333333334,-0.042333333333333556,0.042333333333333556
2025-09-19,SKU00949,ST06,0.0,0.0,0.0,0.0
2025-09-19,SKU02503,ST06,5.0,5.019333333333334,-0.01933333333333387,0.01933333333333387
2025-09-19,SKU02790,ST06,0.0,0.0,0.0,0.0
2025-09-19,SKU03015,ST06,0.0,0.0,0.0,0.0
2025-09-19,SKU04313,ST06,0.0,0.0,0.0,0.0
2025-09-19,SKU01675,ST07,0.0,0.0,0.0,0.0
2025-09-19,SKU01702,ST07,0.0,0.0,0.0,0.0
2025-09-19,SKU01827,ST07,16.0,16.029933333333336,-0.02993333333333581,0.02993333333333581
2025-09-19,SKU03116,ST07,0.0,0.0,0.0,0.0
2025-09-19,SKU00843,ST08,0.0,0.0,0.0,0.0
2025-09-19,SKU01791,ST08,0.0,0.0,0.0,0.0
2025-09-19,SKU04480,ST08,9.0,9.012,-0.012000000000000455,0.012000000000000455
2025-09-19,SKU04503,ST08,0.0,0.0,0.0,0.0
2025-09-19,SKU02199,ST09,5.0,5.211952380952381,-0.2119523809523809,0.2119523809523809
2025-09-19,SKU01058,ST10,0.0,0.0,0.0,0.0
2025-09-19,SKU01329,ST10,10.0,10.049666666666665,-0.049666666666665193,0.049666666666665193
2025-09-19,SKU04167,ST10,0.0,0.0,0.0,0.0
2025-09-19,SKU00734,ST11,0.0,0.0,0.0,0.0
2025-09-19,SKU01437,ST11,5.0,4.833333333333333,0.16666666666666696,0.16666666666666696
2025-09-19,SKU04657,ST11,12.0,12.405076190476192,-0.40507619047619237,0.40507619047619237
2025-09-19,SKU04879,ST11,0.0,0.0,0.0,0.0
2025-09-19,SKU01506,ST12,0.0,0.0,0.0,0.0
2025-09-19,SKU04606,ST12,0.0,0.0,0.0,0.0
2025-09-19,SKU03696,ST13,0.0,0.0,0.0,0.0
2025-09-19,SKU04190,ST13,0.0,0.0,0.0,0.0
2025-09-19,SKU04322,ST13,0.0,0.0,0.0,0.0
2025-09-19,SKU04453,ST13,0.0,0.0,0.0,0.0
2025-09-19,SKU01934,ST14,11.0,11.012666666666666,-0.01266666666666616,0.01266666666666616
2025-09-19,SKU04258,ST14,7.0,6.961333333333333,0.03866666666666685,0.03866666666666685
2025-09-19,SKU00668,ST16,4.0,4.028933333333333,-0.02893333333333281,0.02893333333333281
2025-09-19,SKU01180,ST16,0.0,0.0,0.0,0.0
